frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,eth.src,eth.dst,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,frame.cap_len,frame.len,frame.number,tcp.stream,tcp.analysis.initial_rtt,tcp.time_delta,tcp.len,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,ip.proto,target
0.0,0.0,1696474518.443058,1.0,503.293809,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,37063,1883,17,54,54,4491,498,0.002642,0.0,0,502,0x8b41,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
4.3e-05,4.3e-05,1696474518.443101,1.0,503.293852,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,37063,16,54,54,4492,498,0.002642,4.3e-05,0,513,0x8b36,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
1.003639,1.003639,1696474519.44674,1.0,504.297491,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,48549,1883,2,74,74,4493,499,1.0,0.0,0,64240,0x515f,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000105,0.000105,1696474519.446845,1.0,504.297596,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,48549,18,66,66,4494,499,1.0,0.000105,0,65535,0x73fb,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002214,0.002214,1696474519.449059,1.0,504.29981,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,48549,1883,16,54,54,4495,499,0.002319,0.002214,0,502,0xb2d8,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474519.449059,1.0,504.29981,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,48549,1883,24,91,91,4496,499,0.002319,0.0,37,502,0xa6a3,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0xc2,1.0,0x10,60.0,35.0,1.0,1.0,1.0,QSRVBAS,7.0,4.0,MQTT,1.0,1.0,1.0,1.0,1.0,1.0,user1_david,11.0,5.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000421,0.000421,1696474519.44948,1.0,504.300231,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,48549,24,59,59,4497,499,0.002319,0.000421,5,513,0x9211,1.0,1.0,0x00,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0x20,1.0,3.0,1.0,1.0,2.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
5.4e-05,5.4e-05,1696474519.449534,1.0,504.300285,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,48549,17,54,54,4498,499,1.0,5.4e-05,0,513,0xb2a2,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002286,0.002286,1696474519.45182,1.0,504.302571,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,48549,1883,16,54,54,4499,499,0.002319,0.002286,0,502,0xb2ae,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474519.45182,1.0,504.302571,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,48549,1883,17,54,54,4500,499,0.002319,0.0,0,502,0xb2ac,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
3.6e-05,3.6e-05,1696474519.451856,1.0,504.302607,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,48549,16,54,54,4501,499,0.002319,3.6e-05,0,513,0xb2a1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
1.003501,1.003501,1696474520.455357,1.0,505.306108,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,55231,1883,2,74,74,4502,500,1.0,0.0,0,64240,0x6493,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
9.1e-05,9.1e-05,1696474520.455448,1.0,505.306199,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,55231,18,66,66,4503,500,1.0,9.1e-05,0,65535,0x8670,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002476,0.002476,1696474520.457924,1.0,505.308675,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,55231,1883,16,54,54,4504,500,0.002567,0.002476,0,502,0xc54d,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474520.457924,1.0,505.308675,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,55231,1883,24,95,95,4505,500,0.002567,0.0,41,502,0xe346,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0xc2,1.0,0x10,60.0,39.0,1.0,1.0,1.0,ip305Beheer,11.0,4.0,MQTT,1.0,1.0,1.0,1.0,1.0,1.0,user1_david,11.0,5.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000411,0.000411,1696474520.458335,1.0,505.309086,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,55231,24,59,59,4506,500,0.002567,0.000411,5,513,0xa482,1.0,1.0,0x00,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0x20,1.0,3.0,1.0,1.0,2.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
5.4e-05,5.4e-05,1696474520.458389,1.0,505.30914,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,55231,17,54,54,4507,500,1.0,5.4e-05,0,513,0xc513,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002331,0.002331,1696474520.46072,1.0,505.311471,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,55231,1883,16,54,54,4508,500,0.002567,0.002331,0,502,0xc51f,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
5.1e-05,5.1e-05,1696474520.460771,1.0,505.311522,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,55231,1883,17,54,54,4509,500,0.002567,5.1e-05,0,502,0xc51d,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
3.1e-05,3.1e-05,1696474520.460802,1.0,505.311553,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,55231,16,54,54,4510,500,0.002567,3.1e-05,0,513,0xc512,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
1.003531,1.003531,1696474521.464333,1.0,506.315084,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41071,1883,2,74,74,4511,501,1.0,0.0,0,64240,0xd07d,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
9.1e-05,9.1e-05,1696474521.464424,1.0,506.315175,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,41071,18,66,66,4512,501,1.0,9.1e-05,0,65535,0xf3fa,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002307,0.002307,1696474521.466731,1.0,506.317482,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41071,1883,16,54,54,4513,501,0.002398,0.002307,0,502,0x32d8,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000102,0.000102,1696474521.466833,1.0,506.317584,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41071,1883,24,90,90,4514,501,0.002398,0.000102,36,502,0x88ba,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0xc2,1.0,0x10,60.0,34.0,1.0,1.0,1.0,ACCORD,6.0,4.0,MQTT,1.0,1.0,1.0,1.0,1.0,1.0,user1_david,11.0,5.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000335,0.000335,1696474521.467168,1.0,506.317919,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,41071,24,59,59,4515,501,0.002398,0.000335,5,513,0x1212,1.0,1.0,0x00,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0x20,1.0,3.0,1.0,1.0,2.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
5.1e-05,5.1e-05,1696474521.467219,1.0,506.31797,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,41071,17,54,54,4516,501,1.0,5.1e-05,0,513,0x32a3,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002257,0.002257,1696474521.469476,1.0,506.320227,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41071,1883,16,54,54,4517,501,0.002398,0.002257,0,502,0x32af,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474521.469476,1.0,506.320227,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,41071,1883,17,54,54,4518,501,0.002398,0.0,0,502,0x32ad,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
4.2e-05,4.2e-05,1696474521.469518,1.0,506.320269,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,41071,16,54,54,4519,501,0.002398,4.2e-05,0,513,0x32a2,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
1.003088,1.003088,1696474522.472606,1.0,507.323357,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,58711,1883,2,74,74,4520,502,1.0,0.0,0,64240,0xaf4e,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
9.6e-05,9.6e-05,1696474522.472702,1.0,507.323453,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,58711,18,66,66,4521,502,1.0,9.6e-05,0,65535,0x0f73,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.004561,0.004561,1696474522.477263,1.0,507.328014,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,58711,1883,16,54,54,4522,502,0.004657,0.004561,0,502,0x4e50,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474522.477263,1.0,507.328014,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,58711,1883,24,90,90,4523,502,0.004657,0.0,36,502,0x9935,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0xc2,1.0,0x10,60.0,34.0,1.0,1.0,1.0,AQJAVA,6.0,4.0,MQTT,1.0,1.0,1.0,1.0,1.0,1.0,user1_david,11.0,5.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000379,0.000379,1696474522.477642,1.0,507.328393,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,58711,24,59,59,4524,502,0.004657,0.000379,5,513,0x2d8a,1.0,1.0,0x00,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0x20,1.0,3.0,1.0,1.0,2.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
5.3e-05,5.3e-05,1696474522.477695,1.0,507.328446,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,58711,17,54,54,4525,502,1.0,5.3e-05,0,513,0x4e1b,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002235,0.002235,1696474522.47993,1.0,507.330681,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,58711,1883,16,54,54,4526,502,0.004657,0.002235,0,502,0x4e27,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000622,0.000622,1696474522.480552,1.0,507.331303,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,58711,1883,17,54,54,4527,502,0.004657,0.000622,0,502,0x4e25,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
3.5e-05,3.5e-05,1696474522.480587,1.0,507.331338,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,58711,16,54,54,4528,502,0.004657,3.5e-05,0,513,0x4e1a,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
1.002908,1.002908,1696474523.483495,1.0,508.334246,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,60083,1883,2,74,74,4529,503,1.0,0.0,0,64240,0xd89d,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
9.1e-05,9.1e-05,1696474523.483586,1.0,508.334337,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,60083,18,66,66,4530,503,1.0,9.1e-05,0,65535,0xcf3c,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002238,0.002238,1696474523.485824,1.0,508.336575,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,60083,1883,16,54,54,4531,503,0.002329,0.002238,0,502,0x0e1a,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474523.485824,1.0,508.336575,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,60083,1883,24,95,95,4532,503,0.002329,0.0,41,502,0x5057,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0xc2,1.0,0x10,60.0,39.0,1.0,1.0,1.0,LASERWRITER,11.0,4.0,MQTT,1.0,1.0,1.0,1.0,1.0,1.0,user1_david,11.0,5.0,1.0,1.0,1.0,1.0,6,bruteforce
0.000389,0.000389,1696474523.486213,1.0,508.336964,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,60083,24,59,59,4533,503,0.002329,0.000389,5,513,0xed4e,1.0,1.0,0x00,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0x20,1.0,3.0,1.0,1.0,2.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
5.5e-05,5.5e-05,1696474523.486268,1.0,508.337019,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,60083,17,54,54,4534,503,1.0,5.5e-05,0,513,0x0de0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002232,0.002232,1696474523.4885,1.0,508.339251,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,60083,1883,16,54,54,4535,503,0.002329,0.002232,0,502,0x0dec,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.0,0.0,1696474523.4885,1.0,508.339251,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,60083,1883,17,54,54,4536,503,0.002329,0.0,0,502,0x0dea,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
4.1e-05,4.1e-05,1696474523.488541,1.0,508.339292,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,60083,16,54,54,4537,503,0.002329,4.1e-05,0,513,0x0ddf,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
1.003468,1.003468,1696474524.492009,1.0,509.34276,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,37393,1883,2,74,74,4538,504,1.0,0.0,0,64240,0x7e5c,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
9.2e-05,9.2e-05,1696474524.492101,1.0,509.342852,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,37393,18,66,66,4539,504,1.0,9.2e-05,0,65535,0x9209,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
0.002346,0.002346,1696474524.494447,1.0,509.345198,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,37393,1883,16,54,54,4540,504,0.002438,0.002346,0,502,0xd0e6,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,6,bruteforce
