frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,eth.src,eth.dst,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,frame.cap_len,frame.len,frame.number,tcp.stream,tcp.analysis.initial_rtt,tcp.time_delta,tcp.len,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,ip.proto
0.000077000,0.000077000,1696474565.650884000,,550.501635000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,52981,0x0011,54,54,4921,544,,0.000077000,0,513,0x23af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002488000,0.002488000,1696474565.653372000,,550.504123000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,52981,1883,0x0010,54,54,4922,544,0.002742000,0.002488000,0,502,0x23bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474565.653372000,,550.504123000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,52981,1883,0x0011,54,54,4923,544,0.002742000,0.000000000,0,502,0x23b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000046000,0.000046000,1696474565.653418000,,550.504169000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,52981,0x0010,54,54,4924,544,0.002742000,0.000046000,0,513,0x23ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003454000,1.003454000,1696474566.656872000,,551.507623000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,56627,1883,0x0002,74,74,4925,545,,0.000000000,0,64240,0x6c63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000092000,0.000092000,1696474566.656964000,,551.507715000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,56627,0x0012,66,66,4926,545,,0.000092000,0,65535,0x1d6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002408000,0.002408000,1696474566.659372000,,551.510123000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,56627,1883,0x0010,54,54,4927,545,0.002500000,0.002408000,0,502,0x5c49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000118000,0.000118000,1696474566.659490000,,551.510241000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,56627,1883,0x0018,89,89,4928,545,0.002500000,0.000118000,35,502,0x9e75,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,33,,,1,MAINT,5,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000387000,0.000387000,1696474566.659877000,,551.510628000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,56627,0x0018,59,59,4929,545,0.002500000,0.000387000,5,513,0x3b84,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000065000,0.000065000,1696474566.659942000,,551.510693000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,56627,0x0011,54,54,4930,545,,0.000065000,0,513,0x5c15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002247000,0.002247000,1696474566.662189000,,551.512940000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,56627,1883,0x0010,54,54,4931,545,0.002500000,0.002247000,0,502,0x5c21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474566.662189000,,551.512940000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,56627,1883,0x0011,54,54,4932,545,0.002500000,0.000000000,0,502,0x5c1f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000074000,0.000074000,1696474566.662263000,,551.513014000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,56627,0x0010,54,54,4933,545,0.002500000,0.000074000,0,513,0x5c14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003617000,1.003617000,1696474567.665880000,,552.516631000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43055,1883,0x0002,74,74,4934,546,,0.000000000,0,64240,0xea36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000102000,0.000102000,1696474567.665982000,,552.516733000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43055,0x0012,66,66,4935,546,,0.000102000,0,65535,0xb594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002316000,0.002316000,1696474567.668298000,,552.519049000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43055,1883,0x0010,54,54,4936,546,0.002418000,0.002316000,0,502,0xf471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474567.668298000,,552.519049000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43055,1883,0x0018,88,88,4937,546,0.002418000,0.000000000,34,502,0x3d4f,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,32,,,1,toor,4,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000525000,0.000525000,1696474567.668823000,,552.519574000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43055,0x0018,59,59,4938,546,0.002418000,0.000525000,5,513,0xd3ad,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000061000,0.000061000,1696474567.668884000,,552.519635000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43055,0x0011,54,54,4939,546,,0.000061000,0,513,0xf43e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002256000,0.002256000,1696474567.671140000,,552.521891000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43055,1883,0x0010,54,54,4940,546,0.002418000,0.002256000,0,502,0xf44a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000612000,0.000612000,1696474567.671752000,,552.522503000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,43055,1883,0x0011,54,54,4941,546,0.002418000,0.000612000,0,502,0xf448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000041000,0.000041000,1696474567.671793000,,552.522544000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,43055,0x0010,54,54,4942,546,0.002418000,0.000041000,0,513,0xf43d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003030000,1.003030000,1696474568.674823000,,553.525574000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,53935,1883,0x0002,74,74,4943,547,,0.000000000,0,64240,0x1e4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000088000,0.000088000,1696474568.674911000,,553.525662000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,53935,0x0012,66,66,4944,547,,0.000088000,0,65535,0x3fe3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002432000,0.002432000,1696474568.677343000,,553.528094000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,53935,1883,0x0010,54,54,4945,547,0.002520000,0.002432000,0,502,0x7ec0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000807000,0.000807000,1696474568.678150000,,553.528901000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,53935,1883,0x0018,92,92,4946,547,0.002520000,0.000807000,38,502,0x862e,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,36,,,1,AMISETUP,8,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000255000,0.000255000,1696474568.678405000,,553.529156000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,53935,0x0018,59,59,4947,547,0.002520000,0.000255000,5,513,0x5df8,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000054000,0.000054000,1696474568.678459000,,553.529210000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,53935,0x0011,54,54,4948,547,,0.000054000,0,513,0x7e89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002484000,0.002484000,1696474568.680943000,,553.531694000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,53935,1883,0x0010,54,54,4949,547,0.002520000,0.002484000,0,502,0x7e95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474568.680943000,,553.531694000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,53935,1883,0x0011,54,54,4950,547,0.002520000,0.000000000,0,502,0x7e93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000034000,0.000034000,1696474568.680977000,,553.531728000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,53935,0x0010,54,54,4951,547,0.002520000,0.000034000,0,513,0x7e88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003335000,1.003335000,1696474569.684312000,,554.535063000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,33823,1883,0x0002,74,74,4952,548,,0.000000000,0,64240,0xcce0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000096000,0.000096000,1696474569.684408000,,554.535159000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,33823,0x0012,66,66,4953,548,,0.000096000,0,65535,0x4c91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002345000,0.002345000,1696474569.686753000,,554.537504000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,33823,1883,0x0010,54,54,4954,548,0.002441000,0.002345000,0,502,0x8b6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474569.686753000,,554.537504000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,33823,1883,0x0018,90,90,4955,548,0.002441000,0.000000000,36,502,0xa719,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,34,,,1,sp99dd,6,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000454000,0.000454000,1696474569.687207000,,554.537958000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,33823,0x0018,59,59,4956,548,0.002441000,0.000454000,5,513,0x6aa8,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000053000,0.000053000,1696474569.687260000,,554.538011000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,33823,0x0011,54,54,4957,548,,0.000053000,0,513,0x8b39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002189000,0.002189000,1696474569.689449000,,554.540200000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,33823,1883,0x0010,54,54,4958,548,0.002441000,0.002189000,0,502,0x8b45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474569.689449000,,554.540200000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,33823,1883,0x0011,54,54,4959,548,0.002441000,0.000000000,0,502,0x8b43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000034000,0.000034000,1696474569.689483000,,554.540234000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,33823,0x0010,54,54,4960,548,0.002441000,0.000034000,0,513,0x8b38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003443000,1.003443000,1696474570.692926000,,555.543677000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,55785,1883,0x0002,74,74,4961,549,,0.000000000,0,64240,0x018d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000087000,0.000087000,1696474570.693013000,,555.543764000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,55785,0x0012,66,66,4962,549,,0.000087000,0,65535,0x9f05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002371000,0.002371000,1696474570.695384000,,555.546135000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,55785,1883,0x0010,54,54,4963,549,0.002458000,0.002371000,0,502,0xdde2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000107000,0.000107000,1696474570.695491000,,555.546242000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,55785,1883,0x0018,88,88,4964,549,0.002458000,0.000107000,34,502,0x35cc,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,32,,,1,halt,4,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000321000,0.000321000,1696474570.695812000,,555.546563000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,55785,0x0018,59,59,4965,549,0.002458000,0.000321000,5,513,0xbd1e,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000073000,0.000073000,1696474570.695885000,,555.546636000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,55785,0x0011,54,54,4966,549,,0.000073000,0,513,0xddaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002220000,0.002220000,1696474570.698105000,,555.548856000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,55785,1883,0x0010,54,54,4967,549,0.002458000,0.002220000,0,502,0xddbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000674000,0.000674000,1696474570.698779000,,555.549530000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,55785,1883,0x0011,54,54,4968,549,0.002458000,0.000674000,0,502,0xddb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000028000,0.000028000,1696474570.698807000,,555.549558000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,55785,0x0010,54,54,4969,549,0.002458000,0.000028000,0,513,0xddae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003038000,1.003038000,1696474571.701845000,,556.552596000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,50927,1883,0x0002,74,74,4970,550,,0.000000000,0,64240,0x03f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000116000,0.000116000,1696474571.701961000,,556.552712000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,50927,0x0012,66,66,4971,550,,0.000116000,0,65535,0xf018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002481000,0.002481000,1696474571.704442000,,556.555193000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,50927,1883,0x0010,54,54,4972,550,0.002597000,0.002481000,0,502,0x2ef6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474571.704442000,,556.555193000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,50927,1883,0x0018,90,90,4973,550,0.002597000,0.000000000,36,502,0x78c7,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,34,,,1,MSHOME,6,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000646000,0.000646000,1696474571.705088000,,556.555839000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,50927,0x0018,59,59,4974,550,0.002597000,0.000646000,5,513,0x0e30,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000097000,0.000097000,1696474571.705185000,,556.555936000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,50927,0x0011,54,54,4975,550,,0.000097000,0,513,0x2ec1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002285000,0.002285000,1696474571.707470000,,556.558221000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,50927,1883,0x0010,54,54,4976,550,0.002597000,0.002285000,0,502,0x2ecd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474571.707470000,,556.558221000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,50927,1883,0x0011,54,54,4977,550,0.002597000,0.000000000,0,502,0x2ecb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000089000,0.000089000,1696474571.707559000,,556.558310000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,50927,0x0010,54,54,4978,550,0.002597000,0.000089000,0,513,0x2ec0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003569000,1.003569000,1696474572.711128000,,557.561879000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40175,1883,0x0002,74,74,4979,551,,0.000000000,0,64240,0x809f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000093000,0.000093000,1696474572.711221000,,557.561972000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40175,0x0012,66,66,4980,551,,0.000093000,0,65535,0xd5f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002498000,0.002498000,1696474572.713719000,,557.564470000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40175,1883,0x0010,54,54,4981,551,0.002591000,0.002498000,0,502,0x14d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474572.713719000,,557.564470000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40175,1883,0x0018,90,90,4982,551,0.002591000,0.000000000,36,502,0x0756,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,34,,,1,secacm,6,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000443000,0.000443000,1696474572.714162000,,557.564913000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40175,0x0018,59,59,4983,551,0.002591000,0.000443000,5,513,0xf40a,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000070000,0.000070000,1696474572.714232000,,557.564983000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40175,0x0011,54,54,4984,551,,0.000070000,0,513,0x149c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002255000,0.002255000,1696474572.716487000,,557.567238000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40175,1883,0x0010,54,54,4985,551,0.002591000,0.002255000,0,502,0x14a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000637000,0.000637000,1696474572.717124000,,557.567875000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40175,1883,0x0011,54,54,4986,551,0.002591000,0.000637000,0,502,0x14a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000028000,0.000028000,1696474572.717152000,,557.567903000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40175,0x0010,54,54,4987,551,0.002591000,0.000028000,0,513,0x149b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003106000,1.003106000,1696474573.720258000,,558.571009000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40203,1883,0x0002,74,74,4988,552,,0.000000000,0,64240,0xa1e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000089000,0.000089000,1696474573.720347000,,558.571098000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40203,0x0012,66,66,4989,552,,0.000089000,0,65535,0x6944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002389000,0.002389000,1696474573.722736000,,558.573487000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40203,1883,0x0010,54,54,4990,552,0.002478000,0.002389000,0,502,0xa821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000092000,0.000092000,1696474573.722828000,,558.573579000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40203,1883,0x0018,88,88,4991,552,0.002478000,0.000092000,34,502,0x3230,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,32,,,1,3Com,4,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000342000,0.000342000,1696474573.723170000,,558.573921000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40203,0x0018,59,59,4992,552,0.002478000,0.000342000,5,513,0x875d,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000075000,0.000075000,1696474573.723245000,,558.573996000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40203,0x0011,54,54,4993,552,,0.000075000,0,513,0xa7ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002202000,0.002202000,1696474573.725447000,,558.576198000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40203,1883,0x0010,54,54,4994,552,0.002478000,0.002202000,0,502,0xa7fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474573.725447000,,558.576198000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,40203,1883,0x0011,54,54,4995,552,0.002478000,0.000000000,0,502,0xa7f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000037000,0.000037000,1696474573.725484000,,558.576235000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,40203,0x0010,54,54,4996,552,0.002478000,0.000037000,0,513,0xa7ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.003388000,1.003388000,1696474574.728872000,,559.579623000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,38999,1883,0x0002,74,74,4997,553,,0.000000000,0,64240,0xd223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000088000,0.000088000,1696474574.728960000,,559.579711000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,38999,0x0012,66,66,4998,553,,0.000088000,0,65535,0x6f2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002513000,0.002513000,1696474574.731473000,,559.582224000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,38999,1883,0x0010,54,54,4999,553,0.002601000,0.002513000,0,502,0xae07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.000000000,0.000000000,1696474574.731473000,,559.582224000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,38999,1883,0x0018,92,92,5000,553,0.002601000,0.000000000,38,502,0x761b,,0,,,,,1,1,0,0,0,1,0,0xc2,,0x10,60,36,,,1,db2admin,8,4,MQTT,,,,,,,user1_david,11,5,,,,,6
0.000439000,0.000439000,1696474574.731912000,,559.582663000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,38999,0x0018,59,59,5001,553,0.002601000,0.000439000,5,513,0x8d3f,,,0x00,0,0,,,,,,,,,,,0x20,,3,,,2,,,,,,,,,,,,,,,,,,6
0.000081000,0.000081000,1696474574.731993000,,559.582744000,7c:5c:f8:56:1b:70,08:3e:8e:85:fa:e0,192.168.50.169,192.168.50.185,1883,38999,0x0011,54,54,5002,553,,0.000081000,0,513,0xadd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
0.002244000,0.002244000,1696474574.734237000,,559.584988000,08:3e:8e:85:fa:e0,7c:5c:f8:56:1b:70,192.168.50.185,192.168.50.169,38999,1883,0x0010,54,54,5003,553,0.002601000,0.002244000,0,502,0xaddc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
